pre,post,type,n_synapses,stage
ADFL,SMBDL,chemical,1,5
ADFR,AFDR,chemical,1,5
ADFR,AIYR,chemical,1,5
ADFR,AIZR,chemical,10,5
ADFR,AUAR,chemical,4,5
ADFR,AVHL,chemical,1,5
ADFR,DVA,chemical,1,5
ADFR,OLQVR,chemical,1,5
ADFR,RIAR,chemical,12,5
ADFR,RIGR,chemical,3,5
ADFR,RIR,chemical,1,5
ADFR,SMBDR,chemical,3,5
ADFR,SMBVR,chemical,7,5
ADLL,ADAL,chemical,2,5
ADLL,AIAL,chemical,3,5
ADLL,AIBL,chemical,5,5
ADLL,ASEL,chemical,1,5
ADLL,ASHL,chemical,3,5
ADLL,ASKL,chemical,4,5
ADLL,AVAL,chemical,2,5
ADLL,AVDL,chemical,1,5
ADLL,AVDR,chemical,8,5
ADLL,AVJL,chemical,2,5
ADLL,AVJR,chemical,3,5
ADLL,AWCL,chemical,3,5
ADLL,OLQVL,chemical,1,5
ADLL,PVQL,chemical,1,5
ADLL,SMBVL,chemical,1,5
ADLR,ADAR,chemical,1,5
ADLR,AIAR,chemical,5,5
ADLR,AIBR,chemical,8,5
ADLR,ASER,chemical,4,5
ADLR,ASHR,chemical,3,5
ADLR,ASKR,chemical,2,5
ADLR,AVDL,chemical,4,5
ADLR,AVDR,chemical,1,5
ADLR,AVJL,chemical,2,5
ADLR,AVJR,chemical,1,5
ADLR,AWCR,chemical,4,5
ADLR,OLQVR,chemical,1,5
ADLR,URBR,chemical,1,5
AFDL,AIYL,chemical,8,5
AFDL,AIZL,chemical,1,5
AFDL,ASER,chemical,1,5
AFDL,BAGR,chemical,1,5
AFDR,ADFR,chemical,1,5
AFDR,AIYR,chemical,8,5
AFDR,AUAR,chemical,1,5
AIAL,ADFL,chemical,1,5
AIAL,AIBL,chemical,11,5
AIAL,AIYL,chemical,1,5
AIAL,AIZL,chemical,3,5
AIAL,ASGL,chemical,1,5
AIAL,ASHL,chemical,2,5
AIAL,ASKL,chemical,1,5
AIAL,AWCL,chemical,3,5
AIAL,AWCR,chemical,3,5
AIAL,RIFL,chemical,2,5
AIAR,ADAR,chemical,1,5
AIAR,AIBR,chemical,10,5
AIAR,ASER,chemical,1,5
AIAR,ASIR,chemical,1,5
AIAR,ASKR,chemical,1,5
AIAR,AWCL,chemical,1,5
AIAR,AWCR,chemical,6,5
AIAR,RIFR,chemical,1,5
AIBL,AVBL,chemical,6,5
AIBL,AVER,chemical,1,5
AIBL,RIBR,chemical,6,5
AIBL,RIML,chemical,1,5
AIBL,RIMR,chemical,13,5
AIBL,SMDDR,chemical,3,5
AIBL,SMDVR,chemical,2,5
AIBR,AIZL,chemical,1,5
AIBR,AVAR,chemical,1,5
AIBR,AVBR,chemical,4,5
AIBR,AVEL,chemical,1,5
AIBR,RIBL,chemical,4,5
AIBR,RIBR,chemical,1,5
AIBR,RIML,chemical,12,5
AIBR,RIMR,chemical,1,5
AIBR,SAADL,chemical,1,5
AIBR,SAADR,chemical,1,5
AIBR,SMBDL,chemical,1,5
AIBR,SMDDL,chemical,5,5
AIBR,SMDVL,chemical,3,5
AIML,AIAL,chemical,4,5
AIML,ALML,chemical,1,5
AIML,ASGL,chemical,4,5
AIML,ASIL,chemical,1,5
AIML,ASKL,chemical,2,5
AIML,AVDL,chemical,1,5
AIML,AVEL,chemical,1,5
AIML,AVFL,chemical,1,5
AIML,AVFR,chemical,3,5
AIML,CEPshDL,chemical,1,5
AIML,CEPshDR,chemical,1,5
AIML,CEPshVL,chemical,2,5
AIMR,AIAR,chemical,6,5
AIMR,AIBR,chemical,1,5
AIMR,ALMR,chemical,2,5
AIMR,ASGR,chemical,3,5
AIMR,ASKR,chemical,3,5
AIMR,AVDR,chemical,1,5
AIMR,AVFL,chemical,1,5
AIMR,AVFR,chemical,1,5
AIMR,CEPshDR,chemical,4,5
AIMR,SIBDL,chemical,2,5
AIMR,SMDDL,chemical,1,5
AIMR,URXR,chemical,1,5
AINL,AFDR,chemical,3,5
AINL,AUAL,chemical,1,5
AINL,AUAR,chemical,4,5
AINL,BAGL,chemical,2,5
AINL,BAGR,chemical,1,5
AINL,CEPVR,chemical,1,5
AINL,CEPshDR,chemical,2,5
AINL,CEPshVR,chemical,1,5
AINL,IL2R,chemical,1,5
AINL,RIBR,chemical,3,5
AINL,RID,chemical,1,5
AINL,RIMR,chemical,1,5
AINR,AFDL,chemical,6,5
AINR,AFDR,chemical,1,5
AINR,AUAL,chemical,3,5
AINR,BAGR,chemical,2,5
AINR,CEPshDR,chemical,1,5
AINR,CEPshVL,chemical,2,5
AINR,CEPshVR,chemical,1,5
AINR,RIBL,chemical,2,5
AIYL,AIZL,chemical,12,5
AIYL,AWAL,chemical,2,5
AIYL,BAGR,chemical,1,5
AIYL,RIAL,chemical,5,5
AIYL,RIBL,chemical,3,5
AIYR,AFDR,chemical,1,5
AIYR,AIZL,chemical,1,5
AIYR,AIZR,chemical,10,5
AIYR,AWBR,chemical,1,5
AIYR,BAGL,chemical,1,5
AIYR,BAGR,chemical,1,5
AIYR,RIAL,chemical,2,5
AIYR,RIAR,chemical,3,5
AIYR,RIBR,chemical,5,5
AIZL,ADFL,chemical,1,5
AIZL,AIAL,chemical,4,5
AIZL,AIBL,chemical,1,5
AIZL,AIBR,chemical,15,5
AIZL,AIZR,chemical,1,5
AIZL,ASEL,chemical,1,5
AIZL,AUAL,chemical,1,5
AIZL,AVEL,chemical,1,5
AIZL,AVER,chemical,4,5
AIZL,AWCR,chemical,1,5
AIZL,RIAL,chemical,7,5
AIZL,RIAR,chemical,1,5
AIZL,RIML,chemical,13,5
AIZL,SMBDL,chemical,5,5
AIZL,SMBDR,chemical,2,5
AIZL,SMBVL,chemical,8,5
AIZR,AIAR,chemical,2,5
AIZR,AIBL,chemical,11,5
AIZR,AIBR,chemical,2,5
AIZR,AIYR,chemical,1,5
AIZR,ASER,chemical,2,5
AIZR,AVAL,chemical,1,5
AIZR,AVEL,chemical,3,5
AIZR,RIAL,chemical,1,5
AIZR,RIAR,chemical,6,5
AIZR,RIBR,chemical,1,5
AIZR,RIMR,chemical,7,5
AIZR,SMBDR,chemical,7,5
AIZR,SMBVL,chemical,1,5
AIZR,SMBVR,chemical,9,5
ALA,ASJR,chemical,1,5
ALA,AVEL,chemical,2,5
ALA,AVER,chemical,2,5
ALA,CEPshDL,chemical,1,5
ALA,CEPshVR,chemical,3,5
ALML,AIML,chemical,1,5
ALML,AVBL,chemical,1,5
ALML,AVEL,chemical,1,5
ALML,BDUL,chemical,3,5
ALML,CEPDL,chemical,3,5
ALML,CEPVL,chemical,2,5
ALML,IL2L,chemical,1,5
ALML,PVR,chemical,1,5
ALML,RID,chemical,1,5
ALML,RMGL,chemical,1,5
ALML,SDQL,chemical,1,5
ALMR,ADAR,chemical,1,5
ALMR,AVFL,chemical,1,5
ALMR,BDUR,chemical,6,5
ALMR,CEPDR,chemical,2,5
ALMR,CEPVR,chemical,3,5
ALMR,PVCR,chemical,2,5
ALMR,RIFR,chemical,1,5
ALMR,SDQR,chemical,1,5
ALNL,RIAL,chemical,1,5
ALNL,SAAVL,chemical,1,5
ALNL,SMBDR,chemical,1,5
ALNR,SAAVR,chemical,2,5
ALNR,SMBDL,chemical,1,5
ALNR,SMDVL,chemical,1,5
AQR,AVAL,chemical,5,5
AQR,AVAR,chemical,7,5
AQR,AVBL,chemical,9,5
AQR,AVBR,chemical,4,5
AQR,AVDL,chemical,1,5
AQR,BAGL,chemical,1,5
AQR,BAGR,chemical,2,5
AQR,PVCL,chemical,4,5
AQR,PVCR,chemical,2,5
AQR,PVPL,chemical,1,5
AQR,RIAL,chemical,1,5
AQR,RIAR,chemical,1,5
AQR,RIBR,chemical,1,5
AQR,RIGL,chemical,1,5
AQR,RIGR,chemical,1,5
AQR,RIR,chemical,1,5
ASEL,AFDR,chemical,3,5
ASEL,AIAL,chemical,2,5
ASEL,AIBL,chemical,8,5
ASEL,AIBR,chemical,2,5
ASEL,AINL,chemical,1,5
ASEL,AIYL,chemical,11,5
ASEL,AIYR,chemical,6,5
ASEL,AIZL,chemical,1,5
ASEL,AWCL,chemical,3,5
ASEL,AWCR,chemical,1,5
ASEL,BAGL,chemical,1,5
ASER,AFDL,chemical,2,5
ASER,AFDR,chemical,1,5
ASER,AIAL,chemical,1,5
ASER,AIAR,chemical,1,5
ASER,AIBL,chemical,6,5
ASER,AIBR,chemical,10,5
ASER,AIYL,chemical,8,5
ASER,AIYR,chemical,13,5
ASER,AIZL,chemical,1,5
ASER,AIZR,chemical,2,5
ASER,ASEL,chemical,1,5
ASER,AWCL,chemical,1,5
ASER,AWCR,chemical,8,5
ASGL,AIAL,chemical,8,5
ASGL,AIBL,chemical,1,5
ASGL,AIML,chemical,1,5
ASGR,AIAR,chemical,9,5
ASGR,AIBR,chemical,1,5
ASGR,AIMR,chemical,1,5
ASGR,ASER,chemical,1,5
ASHL,ADAL,chemical,3,5
ASHL,ADFL,chemical,2,5
ASHL,ADLL,chemical,1,5
ASHL,AIAL,chemical,7,5
ASHL,AIBL,chemical,4,5
ASHL,ASKL,chemical,1,5
ASHL,AVAL,chemical,4,5
ASHL,AVBL,chemical,6,5
ASHL,AVDL,chemical,1,5
ASHL,AVDR,chemical,6,5
ASHL,AVEL,chemical,1,5
ASHL,AVHR,chemical,1,5
ASHL,AWAL,chemical,1,5
ASHL,AWBL,chemical,1,5
ASHL,RIAL,chemical,3,5
ASHL,RIFL,chemical,1,5
ASHL,RIML,chemical,3,5
ASHL,URXL,chemical,1,5
ASHR,ADAR,chemical,2,5
ASHR,ADFR,chemical,4,5
ASHR,ADLR,chemical,1,5
ASHR,AIAR,chemical,9,5
ASHR,AIBR,chemical,7,5
ASHR,AVAR,chemical,1,5
ASHR,AVBR,chemical,7,5
ASHR,AVDL,chemical,5,5
ASHR,AVDR,chemical,1,5
ASHR,AVER,chemical,1,5
ASHR,AVHL,chemical,1,5
ASHR,AVJL,chemical,1,5
ASHR,AWAR,chemical,1,5
ASHR,AWBR,chemical,1,5
ASHR,RIAR,chemical,2,5
ASHR,SMBDR,chemical,1,5
ASIL,AIAL,chemical,3,5
ASIL,AIBL,chemical,2,5
ASIL,ASER,chemical,1,5
ASIL,ASGL,chemical,1,5
ASIL,AWCL,chemical,3,5
ASIL,AWCR,chemical,3,5
ASIL,CEPshDL,chemical,1,5
ASIL,CEPshVL,chemical,1,5
ASIL,CEPshVR,chemical,1,5
ASIR,AFDR,chemical,2,5
ASIR,AIAR,chemical,1,5
ASIR,AIYR,chemical,2,5
ASIR,AWCL,chemical,1,5
ASIR,AWCR,chemical,4,5
ASIR,CEPshDR,chemical,3,5
ASIR,CEPshVR,chemical,2,5
ASJL,AIAL,chemical,1,5
ASJL,ASKL,chemical,5,5
ASJL,AVFR,chemical,1,5
ASJL,CEPshVL,chemical,3,5
ASJL,PVQL,chemical,10,5
ASJR,ASKL,chemical,1,5
ASJR,ASKR,chemical,3,5
ASJR,CEPshVR,chemical,2,5
ASJR,PVQR,chemical,6,5
ASKL,AIAL,chemical,11,5
ASKL,AIAR,chemical,1,5
ASKL,AIML,chemical,2,5
ASKL,ASHL,chemical,1,5
ASKR,AIAR,chemical,10,5
ASKR,AIMR,chemical,2,5
ASKR,ASKL,chemical,1,5
AUAL,AVAL,chemical,3,5
AUAL,AVDR,chemical,1,5
AUAL,AVEL,chemical,2,5
AUAL,DVA,chemical,1,5
AUAL,RIAL,chemical,6,5
AUAL,RIBL,chemical,7,5
AUAL,URXL,chemical,1,5
AUAR,AVAR,chemical,3,5
AUAR,AVER,chemical,2,5
AUAR,RIAR,chemical,7,5
AUAR,RIBR,chemical,6,5
AUAR,URXR,chemical,2,5
AVFL,ASHR,chemical,1,5
AVFL,AVBR,chemical,1,5
AVFL,AVFR,chemical,2,5
AVFL,PVQR,chemical,1,5
AVFR,ALML,chemical,1,5
AVFR,ALMR,chemical,1,5
AVFR,AVBL,chemical,1,5
AVFR,AVFL,chemical,1,5
AVFR,BDUL,chemical,1,5
AVFR,CEPshVL,chemical,1,5
AVFR,CEPshVR,chemical,1,5
AVFR,PVQL,chemical,4,5
AVFR,PVQR,chemical,3,5
AVFR,RIFL,chemical,1,5
AVFR,RMGL,chemical,1,5
AVHL,ADFR,chemical,4,5
AVHL,AIZR,chemical,1,5
AVHL,ASER,chemical,1,5
AVHL,AVBR,chemical,1,5
AVHL,AVJL,chemical,1,5
AVHL,AWBR,chemical,5,5
AVHL,DVA,chemical,1,5
AVHL,PVPL,chemical,1,5
AVHL,RIFL,chemical,1,5
AVHL,RIR,chemical,2,5
AVHL,SMBVR,chemical,2,5
AVHL,URXR,chemical,1,5
AVHR,ADAL,chemical,1,5
AVHR,ADFL,chemical,3,5
AVHR,ADLL,chemical,1,5
AVHR,AIMR,chemical,1,5
AVHR,AIZL,chemical,2,5
AVHR,ASEL,chemical,1,5
AVHR,AVBR,chemical,2,5
AVHR,AVFR,chemical,1,5
AVHR,AVJR,chemical,1,5
AVHR,AWBL,chemical,5,5
AVHR,AWBR,chemical,1,5
AVHR,BDUL,chemical,1,5
AVHR,DVA,chemical,1,5
AVHR,PVPL,chemical,1,5
AVHR,PVPR,chemical,1,5
AVHR,RIML,chemical,1,5
AVHR,RIR,chemical,1,5
AVHR,SIAVL,chemical,1,5
AVHR,SMBDL,chemical,1,5
AVHR,SMBVL,chemical,1,5
AVHR,URXL,chemical,1,5
AVJL,AVBL,chemical,1,5
AVJL,AVBR,chemical,2,5
AVJL,PVCL,chemical,1,5
AVJL,PVCR,chemical,1,5
AVJL,RIFR,chemical,1,5
AVJR,ASHL,chemical,1,5
AVJR,AVBL,chemical,2,5
AVJR,AVBR,chemical,2,5
AVJR,PVCL,chemical,2,5
AVJR,RIFL,chemical,1,5
AVJR,RIS,chemical,2,5
AVKL,AIBR,chemical,1,5
AVKL,AVEL,chemical,1,5
AVKL,AVER,chemical,2,5
AVKL,AVL,chemical,1,5
AVKL,PVT,chemical,1,5
AVKL,RIGR,chemical,2,5
AVKL,RIML,chemical,2,5
AVKL,RIMR,chemical,3,5
AVKL,RIS,chemical,1,5
AVKL,RMDL,chemical,2,5
AVKL,RMGR,chemical,1,5
AVKL,SAADL,chemical,1,5
AVKL,SAADR,chemical,4,5
AVKR,AIBL,chemical,1,5
AVKR,AVEL,chemical,2,5
AVKR,AVER,chemical,2,5
AVKR,AVKL,chemical,1,5
AVKR,PVPL,chemical,1,5
AVKR,RIML,chemical,3,5
AVKR,RIMR,chemical,2,5
AVKR,RIS,chemical,1,5
AVKR,RMDL,chemical,1,5
AVKR,RMDR,chemical,2,5
AVKR,RMGL,chemical,1,5
AVKR,SAADL,chemical,2,5
AVKR,SAAVL,chemical,1,5
AVKR,SIADR,chemical,1,5
AVL,RIS,chemical,2,5
AVL,RMER,chemical,2,5
AVM,ADER,chemical,1,5
AVM,AVBL,chemical,5,5
AVM,AVBR,chemical,1,5
AVM,AVDL,chemical,3,5
AVM,AVHL,chemical,1,5
AVM,AVJL,chemical,1,5
AVM,BDUR,chemical,1,5
AVM,PVCR,chemical,2,5
AVM,PVPR,chemical,1,5
AVM,PVR,chemical,3,5
AVM,RIS,chemical,2,5
AWAL,AFDL,chemical,2,5
AWAL,AIAL,chemical,3,5
AWAL,AIYL,chemical,1,5
AWAL,AIZL,chemical,8,5
AWAL,AIZR,chemical,1,5
AWAL,ASEL,chemical,1,5
AWAL,AUAL,chemical,1,5
AWAL,AWBL,chemical,6,5
AWAL,RIBL,chemical,1,5
AWAR,ADFR,chemical,1,5
AWAR,ADLR,chemical,2,5
AWAR,AFDR,chemical,3,5
AWAR,AIAR,chemical,1,5
AWAR,AIYR,chemical,1,5
AWAR,AIZR,chemical,4,5
AWAR,ASER,chemical,6,5
AWAR,AWAL,chemical,1,5
AWAR,AWBR,chemical,6,5
AWBL,ADFL,chemical,6,5
AWBL,AIZL,chemical,7,5
AWBL,ASEL,chemical,1,5
AWBR,ADFR,chemical,6,5
AWBR,AIAR,chemical,1,5
AWBR,AIZR,chemical,5,5
AWBR,ASER,chemical,1,5
AWBR,ASHR,chemical,1,5
AWBR,AVHL,chemical,1,5
AWBR,AVHR,chemical,1,5
AWBR,RIAR,chemical,1,5
AWBR,RIGR,chemical,1,5
AWBR,SMBDR,chemical,1,5
AWBR,SMBVR,chemical,1,5
AWCL,ADLL,chemical,1,5
AWCL,AIAL,chemical,1,5
AWCL,AIAR,chemical,3,5
AWCL,AIBL,chemical,7,5
AWCL,AIBR,chemical,6,5
AWCL,AIYL,chemical,6,5
AWCL,AIYR,chemical,8,5
AWCL,AIZL,chemical,1,5
AWCL,ASIL,chemical,1,5
AWCL,AWCR,chemical,12,5
AWCR,ADLL,chemical,1,5
AWCR,AIAL,chemical,5,5
AWCR,AIAR,chemical,6,5
AWCR,AIBL,chemical,6,5
AWCR,AIBR,chemical,5,5
AWCR,AINR,chemical,1,5
AWCR,AIYL,chemical,3,5
AWCR,AIYR,chemical,3,5
AWCR,AIZL,chemical,2,5
AWCR,AIZR,chemical,1,5
AWCR,ASEL,chemical,1,5
AWCR,ASER,chemical,6,5
AWCR,ASGR,chemical,1,5
AWCR,ASIR,chemical,1,5
AWCR,AWCL,chemical,7,5
BAGL,AINL,chemical,1,5
BAGL,AVER,chemical,4,5
BAGL,RIAR,chemical,6,5
BAGL,RIBR,chemical,8,5
BAGL,RIGR,chemical,3,5
BAGR,AVAL,chemical,1,5
BAGR,AVEL,chemical,11,5
BAGR,RIAL,chemical,4,5
BAGR,RIBL,chemical,13,5
BAGR,RIGL,chemical,2,5
BDUL,ALML,chemical,3,5
BDUL,AVBL,chemical,1,5
BDUL,AVDR,chemical,1,5
BDUL,AVFR,chemical,1,5
BDUL,AVHL,chemical,1,5
BDUL,AVJL,chemical,1,5
BDUL,AVJR,chemical,1,5
BDUL,CEPshDL,chemical,1,5
BDUL,CEPshDR,chemical,1,5
BDUL,PVCL,chemical,1,5
BDUL,RIFL,chemical,1,5
BDUL,SDQL,chemical,3,5
BDUL,SIBVR,chemical,1,5
BDUR,ALMR,chemical,1,5
BDUR,AVDR,chemical,1,5
BDUR,AVJL,chemical,2,5
BDUR,AVM,chemical,3,5
BDUR,CEPshVR,chemical,2,5
BDUR,PVCL,chemical,1,5
BDUR,PVCR,chemical,1,5
BDUR,RIFR,chemical,1,5
BDUR,RMGR,chemical,1,5
BDUR,SMBDL,chemical,1,5
BDUR,URBR,chemical,1,5
CEPDL,AVER,chemical,5,5
CEPDL,IL1DL,chemical,3,5
CEPDL,OLLL,chemical,6,5
CEPDL,OLQDL,chemical,5,5
CEPDL,RIBL,chemical,1,5
CEPDL,RICL,chemical,2,5
CEPDL,RICR,chemical,2,5
CEPDL,RIPL,chemical,1,5
CEPDL,RMDVL,chemical,5,5
CEPDL,RMHL,chemical,2,5
CEPDL,URADL,chemical,1,5
CEPDL,URBL,chemical,2,5
CEPDR,AVAR,chemical,1,5
CEPDR,AVEL,chemical,6,5
CEPDR,IL1DR,chemical,2,5
CEPDR,OLLR,chemical,5,5
CEPDR,OLQDR,chemical,4,5
CEPDR,RIBR,chemical,1,5
CEPDR,RICL,chemical,2,5
CEPDR,RICR,chemical,3,5
CEPDR,RIPR,chemical,1,5
CEPDR,RMDVL,chemical,1,5
CEPDR,RMDVR,chemical,5,5
CEPDR,SIBVR,chemical,1,5
CEPDR,SMBDL,chemical,1,5
CEPDR,URADR,chemical,2,5
CEPDR,URBR,chemical,2,5
CEPDR,URYDR,chemical,1,5
CEPVL,AVER,chemical,3,5
CEPVL,IL1VL,chemical,2,5
CEPVL,OLLL,chemical,4,5
CEPVL,OLQVL,chemical,6,5
CEPVL,RICL,chemical,4,5
CEPVL,RICR,chemical,2,5
CEPVL,RMDDL,chemical,4,5
CEPVL,RMHL,chemical,3,5
CEPVL,RMHR,chemical,1,5
CEPVL,URAVL,chemical,3,5
CEPVL,URYVL,chemical,1,5
CEPVR,ADER,chemical,1,5
CEPVR,AVEL,chemical,6,5
CEPVR,CEPshVR,chemical,1,5
CEPVR,IL1VR,chemical,2,5
CEPVR,OLLR,chemical,7,5
CEPVR,OLQVR,chemical,4,5
CEPVR,PVR,chemical,2,5
CEPVR,RICL,chemical,2,5
CEPVR,RICR,chemical,3,5
CEPVR,RIPR,chemical,2,5
CEPVR,RMDDR,chemical,3,5
CEPVR,RMHL,chemical,1,5
CEPVR,SMBVR,chemical,1,5
CEPVR,URAVR,chemical,2,5
CEPVR,URYVR,chemical,1,5
DVA,ADAL,chemical,1,5
DVA,AIZL,chemical,3,5
DVA,AIZR,chemical,2,5
DVA,AQR,chemical,2,5
DVA,AUAL,chemical,1,5
DVA,AVAR,chemical,1,5
DVA,AVEL,chemical,4,5
DVA,AVER,chemical,6,5
DVA,OLQVL,chemical,1,5
DVA,OLQVR,chemical,1,5
DVA,PVPL,chemical,1,5
DVA,PVPR,chemical,1,5
DVA,RIPL,chemical,1,5
DVA,RIPR,chemical,1,5
DVA,RIR,chemical,3,5
DVA,SIADR,chemical,1,5
DVA,SIBVL,chemical,1,5
DVA,SIBVR,chemical,1,5
DVA,URXL,chemical,1,5
DVA,URYDR,chemical,1,5
DVC,AIBL,chemical,3,5
DVC,AIBR,chemical,4,5
DVC,AVAL,chemical,1,5
DVC,AVAR,chemical,3,5
DVC,AVDR,chemical,1,5
DVC,AVEL,chemical,2,5
DVC,AVKR,chemical,1,5
DVC,CEPshVL,chemical,2,5
DVC,CEPshVR,chemical,1,5
DVC,PVT,chemical,1,5
DVC,RIBL,chemical,3,5
DVC,RIBR,chemical,4,5
DVC,RIGL,chemical,6,5
DVC,RIGR,chemical,5,5
DVC,URXR,chemical,1,5
DVC,URYDR,chemical,1,5
DVC,URYVR,chemical,1,5
FLPL,ADAL,chemical,1,5
FLPL,ADEL,chemical,1,5
FLPL,ADER,chemical,2,5
FLPL,AVAL,chemical,3,5
FLPL,AVAR,chemical,3,5
FLPL,AVDL,chemical,3,5
FLPL,DVA,chemical,1,5
FLPL,FLPR,chemical,4,5
FLPL,PVCL,chemical,1,5
FLPR,ADAL,chemical,1,5
FLPR,AIBR,chemical,1,5
FLPR,AVAL,chemical,3,5
FLPR,AVAR,chemical,4,5
FLPR,AVBR,chemical,1,5
FLPR,AVDL,chemical,2,5
FLPR,FLPL,chemical,3,5
IL1DL,BWM-DL01,chemical,3,5
IL1DL,BWM-DL02,chemical,6,5
IL1DL,BWM-DL04,chemical,1,5
IL1DL,IL1L,chemical,1,5
IL1DL,RIPL,chemical,4,5
IL1DL,RMDVL,chemical,4,5
IL1DL,RMEL,chemical,2,5
IL1DL,URADL,chemical,1,5
IL1DR,BWM-DR01,chemical,1,5
IL1DR,BWM-DR02,chemical,2,5
IL1DR,BWM-DR04,chemical,1,5
IL1DR,RIPR,chemical,2,5
IL1DR,RMDVR,chemical,3,5
IL1L,BWM-DL01,chemical,1,5
IL1L,BWM-DL02,chemical,9,5
IL1L,BWM-VL02,chemical,9,5
IL1L,BWM-VL04,chemical,2,5
IL1L,RMDDL,chemical,4,5
IL1L,RMDDR,chemical,2,5
IL1L,RMDL,chemical,3,5
IL1L,RMDR,chemical,1,5
IL1L,RMDVL,chemical,3,5
IL1L,RMDVR,chemical,1,5
IL1L,URAVL,chemical,1,5
IL1R,BWM-DR02,chemical,5,5
IL1R,BWM-DR04,chemical,2,5
IL1R,BWM-VR02,chemical,5,5
IL1R,IL1DR,chemical,1,5
IL1R,OLLR,chemical,1,5
IL1R,RMDDL,chemical,1,5
IL1R,RMDDR,chemical,4,5
IL1R,RMDVL,chemical,1,5
IL1R,RMDVR,chemical,3,5
IL1R,RMHL,chemical,1,5
IL1R,RMHR,chemical,3,5
IL1R,URAVR,chemical,1,5
IL1VL,BWM-VL01,chemical,2,5
IL1VL,BWM-VL02,chemical,3,5
IL1VL,RIPL,chemical,2,5
IL1VL,RMDDL,chemical,4,5
IL1VL,URAVL,chemical,1,5
IL1VR,BWM-VR01,chemical,2,5
IL1VR,BWM-VR02,chemical,3,5
IL1VR,RIPR,chemical,4,5
IL1VR,RMDDR,chemical,5,5
IL1VR,RMER,chemical,2,5
IL2DL,IL1DL,chemical,2,5
IL2DL,RICL,chemical,1,5
IL2DL,RIH,chemical,1,5
IL2DL,RIPL,chemical,8,5
IL2DL,RMED,chemical,1,5
IL2DL,RMEL,chemical,4,5
IL2DL,RMER,chemical,3,5
IL2DL,URADL,chemical,2,5
IL2DR,GLRDR,chemical,1,5
IL2DR,IL1DR,chemical,1,5
IL2DR,RIH,chemical,1,5
IL2DR,RIPL,chemical,1,5
IL2DR,RIPR,chemical,9,5
IL2DR,RMEL,chemical,3,5
IL2DR,RMER,chemical,2,5
IL2DR,RMEV,chemical,1,5
IL2DR,URADR,chemical,4,5
IL2L,ADEL,chemical,1,5
IL2L,IL1L,chemical,1,5
IL2L,IL2VL,chemical,1,5
IL2L,OLLL,chemical,1,5
IL2L,OLQDL,chemical,1,5
IL2L,OLQVL,chemical,3,5
IL2L,RIH,chemical,4,5
IL2L,RMDR,chemical,3,5
IL2L,URAVL,chemical,1,5
IL2R,OLQDR,chemical,4,5
IL2R,OLQVR,chemical,2,5
IL2R,RIH,chemical,5,5
IL2R,RMDL,chemical,2,5
IL2R,RMHL,chemical,1,5
IL2R,RMHR,chemical,1,5
IL2VL,IL1VL,chemical,1,5
IL2VL,RIAL,chemical,1,5
IL2VL,RIH,chemical,1,5
IL2VL,RIPL,chemical,7,5
IL2VL,RMED,chemical,2,5
