pre,post,type,n_synapses,stage
ADLL,AIAL,chemical,8,8
ADLL,AIBL,chemical,18,8
ADLL,ASEL,chemical,1,8
ADLL,ASGL,chemical,1,8
ADLL,ASHL,chemical,9,8
ADLL,ASKL,chemical,5,8
ADLL,AVAL,chemical,16,8
ADLL,AVBL,chemical,1,8
ADLL,AVDL,chemical,1,8
ADLL,AVDR,chemical,15,8
ADLL,AVEL,chemical,1,8
ADLL,AVHR,chemical,1,8
ADLL,AVJL,chemical,1,8
ADLL,AVJR,chemical,3,8
ADLL,AWAL,chemical,1,8
ADLL,AWBL,chemical,1,8
ADLL,AWCL,chemical,2,8
ADLL,AWCR,chemical,1,8
ADLL,PVCL,chemical,1,8
ADLL,SMBVL,chemical,9,8
ADLR,AIAR,chemical,13,8
ADLR,AIBR,chemical,12,8
ADLR,ASER,chemical,2,8
ADLR,ASHR,chemical,3,8
ADLR,AVAL,chemical,3,8
ADLR,AVAR,chemical,11,8
ADLR,AVDL,chemical,9,8
ADLR,AVDR,chemical,1,8
ADLR,AVJR,chemical,1,8
ADLR,AWAR,chemical,1,8
ADLR,AWBR,chemical,1,8
ADLR,AWCR,chemical,10,8
ADLR,OLQVR,chemical,2,8
ADLR,PVCR,chemical,1,8
ADLR,SMBVR,chemical,1,8
ADLR,URYVR,chemical,1,8
AFDL,AINR,chemical,1,8
AFDL,AIYL,chemical,10,8
AFDL,AIZL,chemical,1,8
AFDL,ASER,chemical,1,8
AFDL,AWBL,chemical,1,8
AFDL,BAGR,chemical,1,8
AFDR,AIYR,chemical,10,8
AFDR,BAGL,chemical,2,8
AIAL,ADAL,chemical,3,8
AIAL,ADLL,chemical,4,8
AIAL,AIBL,chemical,17,8
AIAL,ASER,chemical,1,8
AIAL,ASGL,chemical,1,8
AIAL,ASKL,chemical,2,8
AIAL,AWCL,chemical,1,8
AIAL,AWCR,chemical,7,8
AIAL,RIFL,chemical,1,8
AIAR,ADAR,chemical,2,8
AIAR,ADLR,chemical,3,8
AIAR,AIBR,chemical,18,8
AIAR,ASGR,chemical,2,8
AIAR,ASIL,chemical,1,8
AIAR,ASKR,chemical,1,8
AIAR,AWCL,chemical,1,8
AIAR,AWCR,chemical,12,8
AIAR,PVQR,chemical,1,8
AIAR,RIFR,chemical,2,8
AIBL,ADLL,chemical,1,8
AIBL,AIAL,chemical,1,8
AIBL,AIBR,chemical,2,8
AIBL,AIYL,chemical,1,8
AIBL,AUAL,chemical,1,8
AIBL,AUAR,chemical,1,8
AIBL,AVAL,chemical,1,8
AIBL,AVAR,chemical,1,8
AIBL,AVBL,chemical,7,8
AIBL,BAGL,chemical,1,8
AIBL,RIBL,chemical,1,8
AIBL,RIBR,chemical,10,8
AIBL,RIGR,chemical,2,8
AIBL,RIMR,chemical,23,8
AIBL,RMFR,chemical,3,8
AIBL,SAADL,chemical,2,8
AIBL,SAAVL,chemical,2,8
AIBL,SIBVL,chemical,1,8
AIBL,SMDDR,chemical,5,8
AIBL,SMDVR,chemical,7,8
AIBR,AIZL,chemical,2,8
AIBR,AUAL,chemical,2,8
AIBR,AVAL,chemical,1,8
AIBR,AVAR,chemical,4,8
AIBR,AVBR,chemical,7,8
AIBR,AVEL,chemical,2,8
AIBR,AVER,chemical,1,8
AIBR,AVKL,chemical,1,8
AIBR,BAGR,chemical,1,8
AIBR,DVA,chemical,1,8
AIBR,RIAL,chemical,1,8
AIBR,RIBL,chemical,10,8
AIBR,RIBR,chemical,1,8
AIBR,RIGL,chemical,2,8
AIBR,RIML,chemical,19,8
AIBR,RIMR,chemical,1,8
AIBR,RIVR,chemical,1,8
AIBR,RMFL,chemical,1,8
AIBR,SAADL,chemical,2,8
AIBR,SAADR,chemical,1,8
AIBR,SAAVR,chemical,2,8
AIBR,SMDDL,chemical,6,8
AIBR,SMDVL,chemical,6,8
AIML,AIAL,chemical,9,8
AIML,AIZL,chemical,2,8
AIML,ALML,chemical,1,8
AIML,ASGL,chemical,6,8
AIML,ASJL,chemical,4,8
AIML,ASKL,chemical,5,8
AIML,AVBL,chemical,3,8
AIML,AVFL,chemical,3,8
AIML,AVFR,chemical,2,8
AIML,AVJL,chemical,1,8
AIML,AWBL,chemical,1,8
AIML,CEPVL,chemical,1,8
AIML,CEPshDL,chemical,3,8
AIML,RIFL,chemical,1,8
AIML,RMGL,chemical,1,8
AIML,SMBVL,chemical,1,8
AIMR,ADAR,chemical,2,8
AIMR,AIAR,chemical,10,8
AIMR,AIML,chemical,1,8
AIMR,AIZR,chemical,1,8
AIMR,ALMR,chemical,1,8
AIMR,ASGR,chemical,8,8
AIMR,ASHR,chemical,2,8
AIMR,ASKR,chemical,3,8
AIMR,AVAR,chemical,1,8
AIMR,AVDR,chemical,3,8
AIMR,AVFL,chemical,1,8
AIMR,AVFR,chemical,1,8
AIMR,AVJR,chemical,1,8
AIMR,AWBR,chemical,1,8
AIMR,CEPshDL,chemical,3,8
AIMR,CEPshDR,chemical,4,8
AIMR,CEPshVR,chemical,2,8
AIMR,RIFR,chemical,3,8
AIMR,SIADL,chemical,1,8
AIMR,SIBDL,chemical,1,8
AIMR,SMBDL,chemical,1,8
AINL,AFDL,chemical,2,8
AINL,AFDR,chemical,7,8
AINL,AIBL,chemical,1,8
AINL,AINR,chemical,1,8
AINL,AIYR,chemical,1,8
AINL,ASEL,chemical,2,8
AINL,AUAR,chemical,3,8
AINL,AVAR,chemical,1,8
AINL,BAGL,chemical,8,8
AINL,CEPVR,chemical,2,8
AINL,CEPshVR,chemical,3,8
AINL,RIBR,chemical,7,8
AINL,RID,chemical,2,8
AINL,RIMR,chemical,2,8
AINL,RMFL,chemical,2,8
AINR,AFDL,chemical,7,8
AINR,AFDR,chemical,1,8
AINR,AIAR,chemical,1,8
AINR,AIBR,chemical,1,8
AINR,ASER,chemical,1,8
AINR,AUAL,chemical,2,8
AINR,BAGL,chemical,1,8
AINR,BAGR,chemical,7,8
AINR,CEPVL,chemical,3,8
AINR,CEPshVL,chemical,5,8
AINR,RIBL,chemical,5,8
AINR,RIBR,chemical,1,8
AINR,RID,chemical,3,8
AIYL,ADFL,chemical,1,8
AIYL,AIBL,chemical,2,8
AIYL,AIZL,chemical,10,8
AIYL,AIZR,chemical,1,8
AIYL,ASEL,chemical,1,8
AIYL,AUAL,chemical,1,8
AIYL,AVBL,chemical,1,8
AIYL,AWAL,chemical,1,8
AIYL,AWBL,chemical,1,8
AIYL,BAGR,chemical,2,8
AIYL,RIAL,chemical,1,8
AIYL,RIAR,chemical,2,8
AIYL,RIBL,chemical,7,8
AIYL,RIBR,chemical,1,8
AIYL,RIML,chemical,1,8
AIYR,AFDR,chemical,1,8
AIYR,AIZR,chemical,12,8
AIYR,ASER,chemical,2,8
AIYR,AUAR,chemical,2,8
AIYR,AWAR,chemical,2,8
AIYR,AWBR,chemical,1,8
AIYR,BAGL,chemical,1,8
AIYR,RIAR,chemical,3,8
AIYR,RIBR,chemical,4,8
AIZL,AIAL,chemical,12,8
AIZL,AIBL,chemical,11,8
AIZL,AIBR,chemical,27,8
AIZL,AIZR,chemical,1,8
AIZL,ASEL,chemical,2,8
AIZL,ASGL,chemical,1,8
AIZL,AVDL,chemical,1,8
AIZL,AVEL,chemical,3,8
AIZL,AVER,chemical,8,8
AIZL,AWCR,chemical,1,8
AIZL,BAGR,chemical,1,8
AIZL,DVA,chemical,1,8
AIZL,RIAL,chemical,9,8
AIZL,RIAR,chemical,3,8
AIZL,RID,chemical,1,8
AIZL,RIML,chemical,20,8
AIZL,SMBDL,chemical,13,8
AIZL,SMBDR,chemical,1,8
AIZL,SMBVL,chemical,13,8
AIZL,SMBVR,chemical,3,8
AIZR,AIAR,chemical,10,8
AIZR,AIBL,chemical,26,8
AIZR,AIBR,chemical,9,8
AIZR,AIYR,chemical,1,8
AIZR,ASER,chemical,1,8
AIZR,AVAL,chemical,1,8
AIZR,AVEL,chemical,7,8
AIZR,AVER,chemical,2,8
AIZR,AWAR,chemical,1,8
AIZR,AWBR,chemical,2,8
AIZR,AWCR,chemical,2,8
AIZR,BAGL,chemical,1,8
AIZR,RIAR,chemical,8,8
AIZR,RIH,chemical,1,8
AIZR,RIMR,chemical,20,8
AIZR,SMBDR,chemical,8,8
AIZR,SMBVR,chemical,11,8
ALA,ADLL,chemical,1,8
ALA,AVAR,chemical,1,8
ALA,AVEL,chemical,2,8
ALA,AVER,chemical,2,8
ALA,CEPshDR,chemical,1,8
ALA,CEPshVR,chemical,2,8
ALML,AVDR,chemical,1,8
ALML,AVM,chemical,1,8
ALML,BDUL,chemical,9,8
ALML,CEPDL,chemical,4,8
ALML,CEPVL,chemical,4,8
ALML,PVCL,chemical,10,8
ALML,PVNR,chemical,1,8
ALML,RID,chemical,1,8
ALML,RIFL,chemical,1,8
ALMR,ADER,chemical,2,8
ALMR,AVDL,chemical,2,8
ALMR,AVDR,chemical,2,8
ALMR,BDUR,chemical,6,8
ALMR,CEPDR,chemical,4,8
ALMR,CEPVR,chemical,5,8
ALMR,PVCR,chemical,7,8
ALMR,PVNR,chemical,1,8
ALMR,RIFR,chemical,1,8
ALNL,ADEL,chemical,1,8
ALNL,RIVR,chemical,1,8
ALNL,SAAVL,chemical,10,8
ALNL,SMBDR,chemical,4,8
ALNL,SMDVL,chemical,1,8
ALNL,SMDVR,chemical,1,8
ALNR,AVAL,chemical,2,8
ALNR,BWM-DR04,chemical,1,8
ALNR,RIAR,chemical,1,8
ALNR,RMGR,chemical,1,8
ALNR,SAAVR,chemical,9,8
ALNR,SMBDL,chemical,4,8
ALNR,SMDDL,chemical,1,8
AQR,AIBL,chemical,1,8
AQR,AUAR,chemical,1,8
AQR,AVAL,chemical,7,8
AQR,AVAR,chemical,5,8
AQR,AVBL,chemical,3,8
AQR,AVBR,chemical,2,8
AQR,AVDL,chemical,1,8
AQR,AVDR,chemical,2,8
AQR,BAGL,chemical,3,8
AQR,BAGR,chemical,8,8
AQR,FLPL,chemical,1,8
AQR,IL1VL,chemical,1,8
AQR,PVCL,chemical,5,8
AQR,PVCR,chemical,5,8
AQR,PVPL,chemical,2,8
AQR,PVPR,chemical,1,8
AQR,RIAL,chemical,9,8
AQR,RIAR,chemical,8,8
AQR,RIR,chemical,9,8
ASEL,ADLL,chemical,2,8
ASEL,AFDL,chemical,1,8
ASEL,AFDR,chemical,2,8
ASEL,AIAL,chemical,1,8
ASEL,AIBL,chemical,13,8
ASEL,AIBR,chemical,3,8
ASEL,AINL,chemical,1,8
ASEL,AIYL,chemical,11,8
ASEL,AIYR,chemical,6,8
ASEL,ASGL,chemical,2,8
ASEL,AWCL,chemical,5,8
ASEL,AWCR,chemical,1,8
ASEL,BAGL,chemical,1,8
ASEL,BAGR,chemical,1,8
ASEL,RIAR,chemical,1,8
ASER,AFDL,chemical,3,8
ASER,AFDR,chemical,2,8
ASER,AIAR,chemical,1,8
ASER,AIBL,chemical,6,8
ASER,AIBR,chemical,15,8
ASER,AIYL,chemical,11,8
ASER,AIYR,chemical,21,8
ASER,AIZL,chemical,1,8
ASER,ASIR,chemical,1,8
ASER,AWAR,chemical,1,8
ASER,AWCR,chemical,9,8
ASGL,AIAL,chemical,9,8
ASGL,AIBL,chemical,1,8
ASGL,AIML,chemical,3,8
ASGL,AIZL,chemical,1,8
ASGL,ASJL,chemical,1,8
ASGL,CEPVL,chemical,1,8
ASGL,CEPshVL,chemical,1,8
ASGR,AIAR,chemical,10,8
ASGR,AIBR,chemical,3,8
ASHL,ADAL,chemical,3,8
ASHL,ADLL,chemical,3,8
ASHL,AIAL,chemical,11,8
ASHL,AIAR,chemical,1,8
ASHL,AIBL,chemical,7,8
ASHL,AIZL,chemical,1,8
ASHL,AVAL,chemical,16,8
ASHL,AVBL,chemical,11,8
ASHL,AVDL,chemical,1,8
ASHL,AVDR,chemical,10,8
ASHL,AVEL,chemical,2,8
ASHL,AVHR,chemical,1,8
ASHL,AVJR,chemical,1,8
ASHL,AWAL,chemical,1,8
ASHL,AWBL,chemical,2,8
ASHL,HSNL,chemical,1,8
ASHL,HSNR,chemical,1,8
ASHL,PVQL,chemical,2,8
ASHL,RIAL,chemical,1,8
ASHL,RIFL,chemical,1,8
ASHL,RMGL,chemical,3,8
ASHL,SMBVL,chemical,1,8
ASHL,URXL,chemical,2,8
ASHR,ADAR,chemical,2,8
ASHR,ADFR,chemical,1,8
ASHR,ADLR,chemical,4,8
ASHR,AIAL,chemical,1,8
ASHR,AIAR,chemical,12,8
ASHR,AIBR,chemical,7,8
ASHR,AIMR,chemical,1,8
ASHR,AIYR,chemical,1,8
ASHR,AVAL,chemical,2,8
ASHR,AVAR,chemical,18,8
ASHR,AVBR,chemical,11,8
ASHR,AVDL,chemical,10,8
ASHR,AVDR,chemical,3,8
ASHR,AVER,chemical,2,8
ASHR,AVHL,chemical,2,8
ASHR,AVJL,chemical,1,8
ASHR,AWAR,chemical,1,8
ASHR,AWBR,chemical,1,8
ASHR,HSNL,chemical,1,8
ASHR,HSNR,chemical,2,8
ASHR,PVCL,chemical,2,8
ASHR,RIAR,chemical,1,8
ASHR,RIMR,chemical,1,8
ASHR,RMGR,chemical,1,8
ASIL,AIAL,chemical,3,8
ASIL,AIAR,chemical,2,8
ASIL,AIBL,chemical,4,8
ASIL,AIBR,chemical,2,8
ASIL,ASER,chemical,1,8
ASIL,ASGL,chemical,5,8
ASIL,ASHL,chemical,1,8
ASIL,ASKL,chemical,1,8
ASIL,AWCL,chemical,10,8
ASIL,AWCR,chemical,8,8
ASIL,CEPVL,chemical,1,8
ASIL,CEPshDL,chemical,2,8
ASIL,CEPshVL,chemical,3,8
ASIR,AFDR,chemical,1,8
ASIR,AIAR,chemical,6,8
ASIR,AIBR,chemical,7,8
ASIR,AIYR,chemical,2,8
ASIR,ASGR,chemical,3,8
ASIR,AWAR,chemical,1,8
ASIR,AWBR,chemical,1,8
ASIR,AWCL,chemical,4,8
ASIR,AWCR,chemical,6,8
ASIR,CEPshDR,chemical,1,8
ASIR,CEPshVR,chemical,8,8
ASJL,AIAL,chemical,1,8
ASJL,ALA,chemical,1,8
ASJL,ASKL,chemical,4,8
ASJL,PVQL,chemical,14,8
ASJR,AINR,chemical,1,8
ASJR,ALA,chemical,1,8
ASJR,ASKR,chemical,4,8
ASJR,CEPshVR,chemical,1,8
ASJR,PVQR,chemical,13,8
ASKL,ADAL,chemical,1,8
ASKL,ADLL,chemical,2,8
ASKL,AIAL,chemical,25,8
ASKL,AIBL,chemical,6,8
ASKL,AIML,chemical,2,8
ASKL,AINL,chemical,1,8
ASKL,ASGL,chemical,1,8
ASKL,ASIL,chemical,1,8
ASKL,AWBL,chemical,1,8
ASKL,PVQL,chemical,1,8
ASKL,SIBDR,chemical,1,8
ASKL,SMDDR,chemical,1,8
ASKR,ADLR,chemical,2,8
ASKR,AIAL,chemical,1,8
ASKR,AIAR,chemical,30,8
ASKR,AIBR,chemical,6,8
ASKR,AIMR,chemical,12,8
ASKR,ASER,chemical,2,8
ASKR,ASKL,chemical,1,8
ASKR,AVFL,chemical,1,8
ASKR,AVFR,chemical,1,8
ASKR,HSNL,chemical,2,8
ASKR,HSNR,chemical,1,8
ASKR,PVQR,chemical,1,8
AUAL,ADFL,chemical,2,8
AUAL,AINR,chemical,2,8
AUAL,AVAL,chemical,8,8
AUAL,AVEL,chemical,10,8
AUAL,DVA,chemical,3,8
AUAL,RIAL,chemical,20,8
AUAL,RIBL,chemical,13,8
AUAL,RIR,chemical,1,8
AUAL,URXL,chemical,4,8
AUAR,AINL,chemical,1,8
AUAR,AVAR,chemical,7,8
AUAR,AVER,chemical,10,8
AUAR,RIAR,chemical,18,8
AUAR,RIBR,chemical,20,8
AUAR,URXR,chemical,1,8
AVFL,AIAL,chemical,1,8
AVFL,AVAL,chemical,1,8
AVFL,AVBL,chemical,2,8
AVFL,AVBR,chemical,2,8
AVFL,AVFR,chemical,1,8
AVFL,AVHR,chemical,1,8
AVFL,AVJL,chemical,1,8
AVFL,BDUR,chemical,2,8
AVFL,HSNL,chemical,2,8
AVFL,PVNL,chemical,1,8
AVFL,PVQL,chemical,1,8
AVFL,PVQR,chemical,1,8
AVFL,RIFL,chemical,3,8
AVFR,AIMR,chemical,1,8
AVFR,ASJL,chemical,1,8
AVFR,ASJR,chemical,1,8
AVFR,ASKR,chemical,1,8
AVFR,AVBR,chemical,1,8
AVFR,AVFL,chemical,6,8
AVFR,AVKR,chemical,1,8
AVFR,BDUR,chemical,2,8
AVFR,DVA,chemical,1,8
AVFR,HSNL,chemical,6,8
AVFR,HSNR,chemical,1,8
AVFR,PVNR,chemical,1,8
AVFR,PVQL,chemical,1,8
AVFR,PVQR,chemical,1,8
AVFR,RID,chemical,1,8
AVFR,RIFR,chemical,2,8
AVFR,SMBVR,chemical,1,8
AVFR,URADR,chemical,1,8
AVHL,ADFR,chemical,3,8
AVHL,ADLR,chemical,1,8
AVHL,ASHR,chemical,1,8
AVHL,AVAR,chemical,1,8
AVHL,AVBL,chemical,1,8
AVHL,AWBR,chemical,4,8
AVHL,PVPR,chemical,2,8
AVHL,RIR,chemical,7,8
AVHL,SMBDR,chemical,1,8
AVHL,SMBVR,chemical,2,8
AVHL,SMDVL,chemical,1,8
AVHR,ADFL,chemical,3,8
AVHR,AINR,chemical,2,8
AVHR,AVBL,chemical,2,8
AVHR,AVBR,chemical,2,8
AVHR,AVJL,chemical,1,8
AVHR,AVJR,chemical,3,8
AVHR,AWBL,chemical,2,8
AVHR,CEPshDR,chemical,1,8
AVHR,DVA,chemical,1,8
AVHR,PVCL,chemical,1,8
AVHR,PVPL,chemical,3,8
AVHR,RIGL,chemical,1,8
AVHR,RIML,chemical,1,8
AVHR,RIR,chemical,6,8
AVHR,RMFL,chemical,1,8
AVHR,SMBDL,chemical,2,8
AVHR,SMBVL,chemical,5,8
AVHR,URXL,chemical,1,8
AVJL,ASKL,chemical,1,8
AVJL,AVBR,chemical,2,8
AVJL,AVDL,chemical,1,8
AVJL,AVM,chemical,1,8
AVJL,PVCL,chemical,1,8
AVJL,PVCR,chemical,2,8
AVJL,PVNR,chemical,1,8
AVJR,AIYL,chemical,1,8
AVJR,AQR,chemical,1,8
AVJR,AVAL,chemical,1,8
AVJR,AVBL,chemical,4,8
AVJR,AVBR,chemical,1,8
AVJR,AVM,chemical,1,8
AVJR,PVCL,chemical,1,8
AVJR,PVPL,chemical,1,8
AVJR,RIML,chemical,1,8
AVJR,RIS,chemical,1,8
AVKL,AVEL,chemical,2,8
AVKL,AVER,chemical,1,8
AVKL,AVKR,chemical,2,8
AVKL,AVL,chemical,1,8
AVKL,RIML,chemical,4,8
AVKL,RIMR,chemical,3,8
AVKL,RIS,chemical,5,8
AVKL,RIVL,chemical,1,8
AVKL,RMDL,chemical,5,8
AVKL,RMFL,chemical,1,8
AVKL,SAADR,chemical,2,8
AVKL,SAAVR,chemical,1,8
AVKL,SIADR,chemical,1,8
AVKL,SIBDR,chemical,1,8
AVKL,SMDDL,chemical,2,8
AVKL,SMDDR,chemical,1,8
AVKL,SMDVL,chemical,1,8
AVKR,AVEL,chemical,2,8
AVKR,AVER,chemical,2,8
AVKR,AVKL,chemical,2,8
AVKR,RIML,chemical,3,8
AVKR,RIMR,chemical,4,8
AVKR,RIS,chemical,6,8
AVKR,RIVR,chemical,2,8
AVKR,RMDL,chemical,1,8
AVKR,RMDR,chemical,6,8
AVKR,RMFL,chemical,1,8
AVKR,SAADL,chemical,2,8
AVKR,SAAVL,chemical,1,8
AVKR,SIADL,chemical,1,8
AVKR,SMBDL,chemical,1,8
AVKR,SMDVR,chemical,1,8
AVL,PVT,chemical,1,8
AVL,RIBR,chemical,1,8
AVL,RIS,chemical,1,8
AVL,RMER,chemical,1,8
AVL,URYVR,chemical,1,8
AVM,ALML,chemical,2,8
AVM,AVBL,chemical,6,8
AVM,AVBR,chemical,7,8
AVM,AVDR,chemical,1,8
AVM,AVJL,chemical,2,8
AVM,AVJR,chemical,4,8
AVM,BDUL,chemical,3,8
AVM,BDUR,chemical,2,8
AVM,FLPL,chemical,1,8
AVM,PVCL,chemical,11,8
AVM,PVCR,chemical,5,8
AVM,PVNR,chemical,1,8
AWAL,ADFL,chemical,2,8
AWAL,ADLL,chemical,1,8
AWAL,AFDL,chemical,5,8
AWAL,AIAL,chemical,3,8
AWAL,AIML,chemical,1,8
AWAL,AIYL,chemical,5,8
AWAL,AIZL,chemical,17,8
AWAL,ASEL,chemical,3,8
AWAL,ASGL,chemical,1,8
AWAL,ASIL,chemical,1,8
AWAL,AWBL,chemical,5,8
AWAL,HSNR,chemical,2,8
AWAL,PVQL,chemical,1,8
AWAR,ADFR,chemical,1,8
AWAR,ADLR,chemical,2,8
AWAR,AFDR,chemical,6,8
AWAR,AIAR,chemical,1,8
AWAR,AIYR,chemical,4,8
AWAR,AIZR,chemical,9,8
AWAR,ASER,chemical,9,8
AWAR,ASGR,chemical,1,8
AWAR,ASHR,chemical,2,8
AWAR,AWBR,chemical,6,8
AWAR,RIFR,chemical,1,8
AWAR,RIGR,chemical,1,8
AWBL,ADFL,chemical,10,8
AWBL,AIAL,chemical,3,8
AWBL,AIZL,chemical,8,8
AWBL,ASHL,chemical,1,8
AWBL,AUAL,chemical,1,8
AWBL,AVHR,chemical,2,8
AWBL,AWAL,chemical,1,8
AWBL,RIAL,chemical,1,8
AWBL,RIGL,chemical,2,8
AWBL,RIR,chemical,2,8
AWBL,SMBVL,chemical,3,8
AWBR,ADFL,chemical,1,8
AWBR,ADFR,chemical,10,8
AWBR,AIAR,chemical,2,8
AWBR,AIMR,chemical,1,8
AWBR,AIYR,chemical,1,8
AWBR,AIZR,chemical,6,8
AWBR,AUAR,chemical,1,8
AWBR,AVHL,chemical,1,8
AWBR,AWAR,chemical,1,8
AWBR,RIAR,chemical,1,8
AWBR,RIGR,chemical,2,8
AWCL,AFDR,chemical,2,8
AWCL,AIAL,chemical,2,8
AWCL,AIAR,chemical,2,8
AWCL,AIBL,chemical,8,8
AWCL,AIBR,chemical,3,8
AWCL,AIYL,chemical,11,8
AWCL,AIYR,chemical,9,8
AWCL,AIZR,chemical,1,8
AWCL,ASIR,chemical,1,8
AWCL,AWCR,chemical,13,8
AWCL,BAGL,chemical,2,8
AWCL,BAGR,chemical,2,8
AWCL,CEPshDL,chemical,1,8
AWCL,IL1L,chemical,1,8
AWCL,IL2L,chemical,1,8
AWCL,RMFL,chemical,2,8
AWCR,AIAL,chemical,8,8
AWCR,AIAR,chemical,10,8
AWCR,AIBL,chemical,7,8
AWCR,AIBR,chemical,11,8
AWCR,AIYL,chemical,6,8
AWCR,AIYR,chemical,8,8
AWCR,AIZL,chemical,1,8
AWCR,AIZR,chemical,1,8
AWCR,ASER,chemical,6,8
AWCR,ASIR,chemical,1,8
AWCR,AWCL,chemical,9,8
BAGL,AVAR,chemical,6,8
BAGL,AVER,chemical,8,8
BAGL,RIAR,chemical,16,8
BAGL,RIBR,chemical,14,8
BAGL,RIGR,chemical,2,8
BAGL,RMFR,chemical,3,8
BAGR,AFDL,chemical,1,8
BAGR,AIBR,chemical,2,8
BAGR,AIYL,chemical,2,8
BAGR,AVAL,chemical,5,8
BAGR,AVEL,chemical,11,8
BAGR,BAGL,chemical,2,8
BAGR,RIAL,chemical,19,8
BAGR,RIBL,chemical,21,8
BAGR,RIBR,chemical,2,8
BAGR,RIGL,chemical,5,8
BAGR,RIR,chemical,1,8
BAGR,RMFL,chemical,3,8
BDUL,ADEL,chemical,2,8
BDUL,AVDR,chemical,1,8
BDUL,AVFL,chemical,1,8
BDUL,AVFR,chemical,2,8
BDUL,AVJL,chemical,1,8
BDUL,AVKR,chemical,1,8
BDUL,AVM,chemical,1,8
BDUL,CEPshVL,chemical,1,8
BDUL,IL2DL,chemical,1,8
BDUL,PVCR,chemical,1,8
BDUL,PVNL,chemical,4,8
BDUL,PVNR,chemical,2,8
BDUL,RID,chemical,1,8
BDUL,SDQL,chemical,1,8
